Year,Month,Day,Hour,PM2.5,Temperature
2010,3,27,9,79,4
2010,3,27,10,81,6
2010,3,27,11,74,8
2010,3,27,12,62,8
2010,3,27,13,71,9
2010,3,27,14,58,9
2010,3,27,15,48,11
2010,3,27,16,50,10
2010,3,27,17,54,10
2010,3,27,18,61,8
2010,3,27,19,59,7
2010,3,27,20,62,5
2010,3,27,21,54,4
2010,3,27,22,57,3
2010,3,27,23,44,2
2010,3,28,0,41,2
2010,3,28,1,48,1
2010,3,28,2,44,0
2010,3,28,3,56,-1
2010,3,28,4,59,-2
2010,3,28,5,67,-2
2010,3,28,6,68,-3
2010,3,28,7,99,-1
2010,3,28,8,88,2
2010,3,28,9,74,4
2010,3,28,10,86,5
2010,3,28,11,93,6
2010,3,28,12,96,10
2010,3,28,13,120,13
2010,3,28,14,99,15
2010,3,28,15,100,16
2010,3,28,16,63,16
2010,3,28,17,57,16
2010,3,28,18,46,14
2010,3,28,19,48,10
2010,3,28,20,60,12
2010,3,28,21,57,9
2010,3,28,22,72,8
2010,3,28,23,82,7
2010,3,29,0,92,6
2010,3,29,1,100,6
2010,3,29,2,117,5
2010,3,29,3,129,5
2010,3,29,4,132,3
2010,3,29,5,142,2
2010,3,29,6,147,3
2010,3,29,7,169,3
2010,3,29,8,208,7
2010,3,29,9,198,9
2010,3,29,10,203,11
2010,3,29,11,218,11
2010,3,29,12,220,12
2010,3,29,13,222,12
2010,3,29,14,237,11
2010,3,29,15,245,10
2010,3,29,16,260,9
2010,3,29,17,259,8
2010,3,29,18,275,8
2010,3,29,19,280,8
2010,3,29,20,296,8
2010,3,29,21,366,8
2010,3,29,22,317,8
2010,3,29,23,297,8
2010,3,30,0,288,7
2010,3,30,1,288,7
2010,3,30,2,254,7
2010,3,30,3,254,7
2010,3,30,4,248,7
2010,3,30,5,271,7
2010,3,30,6,NA,8
2010,3,30,7,NA,8
2010,3,30,8,NA,8
2010,3,30,9,NA,9
2010,3,30,10,NA,10
2010,3,30,11,NA,11
2010,3,30,12,NA,10
2010,3,30,13,195,10
2010,3,30,14,NA,10
2010,3,30,15,NA,10
2010,3,30,16,NA,9
2010,3,30,17,NA,9
2010,3,30,18,NA,9
2010,3,30,19,NA,8
2010,3,30,20,NA,8
2010,3,30,21,NA,8
2010,3,30,22,NA,8
2010,3,30,23,NA,9
2010,3,31,0,NA,8
2010,3,31,1,NA,8
2010,3,31,2,NA,7
2010,3,31,3,NA,7
2010,3,31,4,NA,7
2010,3,31,5,NA,7
2010,3,31,6,NA,7
2010,3,31,7,124,8
2010,3,31,8,129,9
2010,3,31,9,NA,10
2010,3,31,10,NA,12
2010,3,31,11,NA,12
2010,3,31,12,NA,13
2010,3,31,13,NA,15
2010,3,31,14,NA,16
2010,3,31,15,NA,16
2010,3,31,16,NA,17
2010,3,31,17,200,16
2010,3,31,18,187,15
2010,3,31,19,149,14
2010,3,31,20,113,12
2010,3,31,21,85,11
2010,3,31,22,71,10
2010,3,31,23,42,10
2010,4,1,0,31,9
2010,4,1,1,39,8
2010,4,1,2,49,7
2010,4,1,3,35,5
2010,4,1,4,31,6
2010,4,1,5,26,6
2010,4,1,6,24,5
2010,4,1,7,22,6
2010,4,1,8,30,7
2010,4,1,9,25,9
2010,4,1,10,21,10
2010,4,1,11,NA,11
2010,4,1,12,NA,12
2010,4,1,13,35,12
2010,4,1,14,31,12
2010,4,1,15,15,12
2010,4,1,16,16,12
2010,4,1,17,18,11
2010,4,1,18,15,11
2010,4,1,19,17,10
2010,4,1,20,24,9
2010,4,1,21,20,9
2010,4,1,22,54,4
2010,4,1,23,39,5
2010,4,2,0,27,2
2010,4,2,1,52,3
2010,4,2,2,41,4
2010,4,2,3,35,4
2010,4,2,4,44,2
2010,4,2,5,45,3
2010,4,2,6,40,4
2010,4,2,7,27,5
2010,4,2,8,27,7
2010,4,2,9,21,7
2010,4,2,10,14,8
2010,4,2,11,14,9
2010,4,2,12,17,9
2010,4,2,13,13,11
2010,4,2,14,17,11
2010,4,2,15,16,12
2010,4,2,16,18,12
2010,4,2,17,12,11
2010,4,2,18,12,11
2010,4,2,19,21,7
2010,4,2,20,30,5
2010,4,2,21,69,4
2010,4,2,22,77,3
2010,4,2,23,49,3
2010,4,3,0,48,0
2010,4,3,1,53,0
2010,4,3,2,52,-1
2010,4,3,3,53,1
2010,4,3,4,58,0
2010,4,3,5,56,0
2010,4,3,6,60,-1
2010,4,3,7,100,0
2010,4,3,8,133,4
2010,4,3,9,138,8
2010,4,3,10,67,10
2010,4,3,11,59,11
2010,4,3,12,82,13
2010,4,3,13,89,13
2010,4,3,14,110,13
2010,4,3,15,128,15
2010,4,3,16,132,16
2010,4,3,17,136,15
2010,4,3,18,132,13
2010,4,3,19,119,12
2010,4,3,20,131,13
2010,4,3,21,161,12
2010,4,3,22,168,12
2010,4,3,23,164,11
2010,4,4,0,184,10
2010,4,4,1,178,9
2010,4,4,2,194,7
2010,4,4,3,206,8
2010,4,4,4,191,7
2010,4,4,5,180,6
2010,4,4,6,200,5
2010,4,4,7,170,7
2010,4,4,8,197,11
2010,4,4,9,184,13
2010,4,4,10,167,16
2010,4,4,11,111,17
2010,4,4,12,92,19
2010,4,4,13,44,20
2010,4,4,14,41,21
2010,4,4,15,34,21
2010,4,4,16,27,22
2010,4,4,17,32,21
2010,4,4,18,43,20
2010,4,4,19,61,16
2010,4,4,20,70,14
2010,4,4,21,87,15
2010,4,4,22,98,14
2010,4,4,23,173,13
2010,4,5,0,199,12
2010,4,5,1,177,11
2010,4,5,2,169,11
2010,4,5,3,187,10
2010,4,5,4,166,8
2010,4,5,5,161,9
2010,4,5,6,169,7
2010,4,5,7,180,7
2010,4,5,8,166,10
2010,4,5,9,185,13
2010,4,5,10,166,14
2010,4,5,11,171,15
2010,4,5,12,176,16
2010,4,5,13,186,16
2010,4,5,14,142,16
2010,4,5,15,121,15
2010,4,5,16,130,14
2010,4,5,17,132,13
2010,4,5,18,126,8
2010,4,5,19,47,8
2010,4,5,20,25,8
2010,4,5,21,23,8
2010,4,5,22,20,6
2010,4,5,23,18,7
2010,4,6,0,30,6
2010,4,6,1,14,7
2010,4,6,2,12,7
2010,4,6,3,18,6
2010,4,6,4,19,6
2010,4,6,5,33,6
2010,4,6,6,26,5
2010,4,6,7,24,7
2010,4,6,8,28,9
2010,4,6,9,27,11
2010,4,6,10,19,12
2010,4,6,11,16,13
2010,4,6,12,15,13
2010,4,6,13,16,14
2010,4,6,14,16,16
2010,4,6,15,15,16
2010,4,6,16,17,16
2010,4,6,17,12,15
2010,4,6,18,15,14
2010,4,6,19,17,13
2010,4,6,20,23,13
2010,4,6,21,19,11
2010,4,6,22,24,8
2010,4,6,23,34,8
2010,4,7,0,52,5
2010,4,7,1,55,6
2010,4,7,2,69,4
2010,4,7,3,87,3
2010,4,7,4,102,4
2010,4,7,5,79,3
2010,4,7,6,75,1
2010,4,7,7,68,3
2010,4,7,8,78,6
2010,4,7,9,101,10
2010,4,7,10,114,12
2010,4,7,11,135,15
2010,4,7,12,140,17
2010,4,7,13,118,19
2010,4,7,14,108,20
2010,4,7,15,103,20
2010,4,7,16,94,20
2010,4,7,17,90,20
2010,4,7,18,87,19
2010,4,7,19,80,18
2010,4,7,20,84,16
2010,4,7,21,96,16
2010,4,7,22,110,15
2010,4,7,23,104,14
2010,4,8,0,97,13
2010,4,8,1,84,12
2010,4,8,2,74,11
2010,4,8,3,74,10
2010,4,8,4,67,10
2010,4,8,5,69,9
2010,4,8,6,69,8
2010,4,8,7,75,9
2010,4,8,8,78,10
2010,4,8,9,91,12
2010,4,8,10,107,13
2010,4,8,11,107,14
2010,4,8,12,127,17
2010,4,8,13,132,18
2010,4,8,14,128,19
2010,4,8,15,122,20
2010,4,8,16,113,21
2010,4,8,17,105,21
2010,4,8,18,127,20
2010,4,8,19,144,19
2010,4,8,20,158,17
2010,4,8,21,141,16
2010,4,8,22,124,15
2010,4,8,23,131,16
2010,4,9,0,150,15
2010,4,9,1,137,15
2010,4,9,2,128,15
2010,4,9,3,103,16
2010,4,9,4,60,14
2010,4,9,5,50,13
2010,4,9,6,63,13
2010,4,9,7,77,12
2010,4,9,8,62,13
2010,4,9,9,58,14
2010,4,9,10,77,13
2010,4,9,11,131,11
2010,4,9,12,121,10
2010,4,9,13,81,10
2010,4,9,14,77,10
2010,4,9,15,67,9
2010,4,9,16,66,9
2010,4,9,17,60,8
2010,4,9,18,71,8
2010,4,9,19,94,8
2010,4,9,20,90,8
2010,4,9,21,85,8
2010,4,9,22,75,8
2010,4,9,23,79,8
2010,4,10,0,91,8
2010,4,10,1,89,7
2010,4,10,2,102,8
2010,4,10,3,49,8
2010,4,10,4,14,8
2010,4,10,5,14,7
2010,4,10,6,16,7
2010,4,10,7,14,7
2010,4,10,8,22,8
2010,4,10,9,17,10
2010,4,10,10,16,11
2010,4,10,11,19,13
2010,4,10,12,19,13
2010,4,10,13,24,14
2010,4,10,14,22,16
2010,4,10,15,22,16
2010,4,10,16,32,15
2010,4,10,17,30,15
2010,4,10,18,24,14
2010,4,10,19,29,12
2010,4,10,20,56,11
2010,4,10,21,58,10
2010,4,10,22,53,8
2010,4,10,23,37,8
2010,4,11,0,39,7
2010,4,11,1,40,7
2010,4,11,2,44,6
2010,4,11,3,48,6
2010,4,11,4,54,6
2010,4,11,5,73,6
2010,4,11,6,89,6
2010,4,11,7,80,5
2010,4,11,8,84,5
2010,4,11,9,91,5
2010,4,11,10,68,5
2010,4,11,11,67,6
2010,4,11,12,75,5
2010,4,11,13,68,6
2010,4,11,14,63,7
2010,4,11,15,57,7
2010,4,11,16,50,8
2010,4,11,17,63,7
2010,4,11,18,81,7
2010,4,11,19,78,7
2010,4,11,20,79,7
2010,4,11,21,87,6
2010,4,11,22,86,7
2010,4,11,23,86,6
2010,4,12,0,87,6
2010,4,12,1,84,6
2010,4,12,2,86,7
2010,4,12,3,108,6
2010,4,12,4,116,7
2010,4,12,5,105,6
2010,4,12,6,95,6
2010,4,12,7,44,6
2010,4,12,8,33,7
2010,4,12,9,23,7
2010,4,12,10,22,8
2010,4,12,11,42,8
2010,4,12,12,88,8
2010,4,12,13,40,11
2010,4,12,14,25,9
2010,4,12,15,29,9
2010,4,12,16,31,10
2010,4,12,17,23,9
2010,4,12,18,14,8
2010,4,12,19,14,6
2010,4,12,20,12,6
2010,4,12,21,11,5
2010,4,12,22,8,5
2010,4,12,23,7,4
2010,4,13,0,8,4
2010,4,13,1,11,4
2010,4,13,2,14,3
2010,4,13,3,13,3
2010,4,13,4,13,2
2010,4,13,5,16,2
2010,4,13,6,14,2
2010,4,13,7,14,4
2010,4,13,8,19,6
2010,4,13,9,12,7
2010,4,13,10,13,8
2010,4,13,11,15,9
2010,4,13,12,14,10
2010,4,13,13,13,10
2010,4,13,14,12,11
2010,4,13,15,11,11
2010,4,13,16,13,11
2010,4,13,17,13,10
2010,4,13,18,13,9
2010,4,13,19,17,8
2010,4,13,20,31,5
2010,4,13,21,47,4
2010,4,13,22,68,6
2010,4,13,23,69,4
2010,4,14,0,100,1
2010,4,14,1,81,1
2010,4,14,2,55,0
2010,4,14,3,48,1
2010,4,14,4,42,1
2010,4,14,5,39,2
2010,4,14,6,26,1
2010,4,14,7,24,3
2010,4,14,8,25,5
2010,4,14,9,30,6
2010,4,14,10,43,8
2010,4,14,11,42,9
2010,4,14,12,57,11
2010,4,14,13,38,12
2010,4,14,14,41,13
2010,4,14,15,54,12
2010,4,14,16,50,13
2010,4,14,17,81,13
2010,4,14,18,96,12
2010,4,14,19,94,11
2010,4,14,20,84,10
2010,4,14,21,67,10
2010,4,14,22,70,9
2010,4,14,23,76,8
2010,4,15,0,79,7
2010,4,15,1,81,6
2010,4,15,2,84,6
2010,4,15,3,97,5
2010,4,15,4,106,4
2010,4,15,5,121,4
2010,4,15,6,130,3
2010,4,15,7,142,4
2010,4,15,8,171,5
2010,4,15,9,196,6
2010,4,15,10,198,6
2010,4,15,11,206,6
2010,4,15,12,203,6
2010,4,15,13,204,7
2010,4,15,14,199,7
2010,4,15,15,193,8
2010,4,15,16,194,9
2010,4,15,17,202,9
2010,4,15,18,200,8
2010,4,15,19,206,7
2010,4,15,20,212,7
2010,4,15,21,220,6
2010,4,15,22,237,5
2010,4,15,23,225,5
2010,4,16,0,235,4
2010,4,16,1,239,3
2010,4,16,2,244,2
2010,4,16,3,255,3
2010,4,16,4,247,3
2010,4,16,5,253,3
2010,4,16,6,242,3
2010,4,16,7,244,4
2010,4,16,8,235,6
2010,4,16,9,249,7
2010,4,16,10,254,10
2010,4,16,11,266,11
2010,4,16,12,286,13
2010,4,16,13,289,14
2010,4,16,14,285,15
2010,4,16,15,215,15
2010,4,16,16,185,15
2010,4,16,17,151,15
2010,4,16,18,134,13
2010,4,16,19,143,11
2010,4,16,20,123,10
2010,4,16,21,102,9
2010,4,16,22,96,9
2010,4,16,23,92,8
2010,4,17,0,91,8
2010,4,17,1,107,7
2010,4,17,2,103,6
2010,4,17,3,129,6
2010,4,17,4,130,5
2010,4,17,5,116,5
2010,4,17,6,128,5
2010,4,17,7,152,5
2010,4,17,8,154,5
2010,4,17,9,151,6
2010,4,17,10,165,7
2010,4,17,11,149,9
2010,4,17,12,162,11
2010,4,17,13,170,11
2010,4,17,14,143,12
2010,4,17,15,144,12
2010,4,17,16,156,11
2010,4,17,17,161,11
2010,4,17,18,140,11
2010,4,17,19,134,11
2010,4,17,20,138,11
2010,4,17,21,184,11
2010,4,17,22,223,10
2010,4,17,23,212,10
2010,4,18,0,206,10
2010,4,18,1,212,10
2010,4,18,2,209,9
2010,4,18,3,198,9
2010,4,18,4,192,9
2010,4,18,5,184,8
2010,4,18,6,177,8
2010,4,18,7,183,9
2010,4,18,8,184,10
2010,4,18,9,195,11
2010,4,18,10,209,13
2010,4,18,11,200,14
2010,4,18,12,207,16
2010,4,18,13,215,18
2010,4,18,14,229,19
2010,4,18,15,248,19
2010,4,18,16,255,20
2010,4,18,17,268,20
2010,4,18,18,264,19
2010,4,18,19,257,17
2010,4,18,20,300,16
2010,4,18,21,309,14
2010,4,18,22,331,13
2010,4,18,23,351,14
2010,4,19,0,389,14
2010,4,19,1,385,14
2010,4,19,2,382,12
2010,4,19,3,382,14
2010,4,19,4,369,13
2010,4,19,5,343,13
2010,4,19,6,342,14
2010,4,19,7,324,14
2010,4,19,8,307,14
2010,4,19,9,272,14
2010,4,19,10,131,14
2010,4,19,11,36,15
2010,4,19,12,22,16
2010,4,19,13,17,17
2010,4,19,14,17,17
2010,4,19,15,27,18
2010,4,19,16,170,17
2010,4,19,17,175,16
2010,4,19,18,121,15
2010,4,19,19,198,13
2010,4,19,20,184,12
2010,4,19,21,167,12
2010,4,19,22,155,12
2010,4,19,23,152,11
2010,4,20,0,110,11
2010,4,20,1,94,10
2010,4,20,2,100,9
2010,4,20,3,100,9
2010,4,20,4,94,9
2010,4,20,5,87,8
2010,4,20,6,82,8
2010,4,20,7,83,10
2010,4,20,8,94,12
2010,4,20,9,92,13
2010,4,20,10,84,15
2010,4,20,11,69,16
2010,4,20,12,83,17
2010,4,20,13,90,19
2010,4,20,14,95,19
2010,4,20,15,73,19
2010,4,20,16,66,19
2010,4,20,17,77,18
2010,4,20,18,80,17
2010,4,20,19,76,16
2010,4,20,20,80,15
2010,4,20,21,71,15
2010,4,20,22,55,15
2010,4,20,23,53,14
2010,4,21,0,48,13
2010,4,21,1,52,12
2010,4,21,2,46,12
2010,4,21,3,38,12
2010,4,21,4,30,12
2010,4,21,5,26,12
2010,4,21,6,27,12
2010,4,21,7,47,12
2010,4,21,8,50,12
2010,4,21,9,51,12
2010,4,21,10,48,12
2010,4,21,11,51,11
2010,4,21,12,49,13
2010,4,21,13,51,13
2010,4,21,14,39,13
2010,4,21,15,23,13
2010,4,21,16,16,13
2010,4,21,17,26,13
2010,4,21,18,32,13
2010,4,21,19,35,12
2010,4,21,20,34,12
2010,4,21,21,46,11
2010,4,21,22,44,10
2010,4,21,23,41,9
2010,4,22,0,34,9
2010,4,22,1,31,9
2010,4,22,2,49,8
2010,4,22,3,37,8
2010,4,22,4,27,8
2010,4,22,5,37,8
2010,4,22,6,45,8
2010,4,22,7,44,8
2010,4,22,8,53,9
2010,4,22,9,48,9
2010,4,22,10,47,9
2010,4,22,11,46,10
2010,4,22,12,42,10
2010,4,22,13,40,10
2010,4,22,14,38,11
2010,4,22,15,30,10
2010,4,22,16,34,11
2010,4,22,17,35,12
2010,4,22,18,35,12
2010,4,22,19,26,11
2010,4,22,20,33,10
2010,4,22,21,47,11
2010,4,22,22,41,10
2010,4,22,23,47,6
2010,4,23,0,37,6
2010,4,23,1,41,5
2010,4,23,2,60,5
2010,4,23,3,62,3
2010,4,23,4,36,3
2010,4,23,5,31,4
2010,4,23,6,24,4
2010,4,23,7,65,7
2010,4,23,8,51,10
2010,4,23,9,41,13
2010,4,23,10,39,15
2010,4,23,11,31,17
2010,4,23,12,19,19
2010,4,23,13,19,20
2010,4,23,14,18,21
2010,4,23,15,10,21
2010,4,23,16,16,21
2010,4,23,17,23,20
2010,4,23,18,21,19
2010,4,23,19,20,18
2010,4,23,20,23,18
2010,4,23,21,32,17
2010,4,23,22,39,16
2010,4,23,23,38,15
2010,4,24,0,45,15
2010,4,24,1,53,12
2010,4,24,2,56,11
2010,4,24,3,54,11
2010,4,24,4,65,9
2010,4,24,5,73,7
2010,4,24,6,70,8
2010,4,24,7,81,10
2010,4,24,8,90,13
2010,4,24,9,86,16
2010,4,24,10,107,18
2010,4,24,11,122,20
2010,4,24,12,114,23
2010,4,24,13,111,24
2010,4,24,14,112,24
2010,4,24,15,111,23
2010,4,24,16,117,23
2010,4,24,17,103,23
2010,4,24,18,85,21
2010,4,24,19,79,20
2010,4,24,20,78,19
2010,4,24,21,83,19
2010,4,24,22,89,17
2010,4,24,23,93,17
2010,4,25,0,98,16
2010,4,25,1,93,14
2010,4,25,2,96,15
2010,4,25,3,92,14
2010,4,25,4,106,13
2010,4,25,5,98,12
2010,4,25,6,110,12
2010,4,25,7,129,13
2010,4,25,8,141,13
2010,4,25,9,140,14
2010,4,25,10,142,15
2010,4,25,11,134,18
2010,4,25,12,133,19
2010,4,25,13,128,20
2010,4,25,14,110,21
2010,4,25,15,120,20
2010,4,25,16,135,18
2010,4,25,17,22,11
2010,4,25,18,15,10
2010,4,25,19,19,10
2010,4,25,20,16,9
2010,4,25,21,9,9
2010,4,25,22,7,8
2010,4,25,23,7,8
2010,4,26,0,10,8
2010,4,26,1,8,7
2010,4,26,2,5,7
2010,4,26,3,9,8
2010,4,26,4,20,7
2010,4,26,5,8,6
2010,4,26,6,7,6
2010,4,26,7,6,8
2010,4,26,8,16,10
2010,4,26,9,10,10
2010,4,26,10,11,11
2010,4,26,11,11,12
2010,4,26,12,18,12
2010,4,26,13,26,11
2010,4,26,14,25,12
2010,4,26,15,20,13
2010,4,26,16,24,12
2010,4,26,17,15,7
2010,4,26,18,10,8
2010,4,26,19,10,8
2010,4,26,20,14,8
2010,4,26,21,11,8
2010,4,26,22,11,7
2010,4,26,23,16,7
2010,4,27,0,13,6
2010,4,27,1,16,6
2010,4,27,2,15,5
2010,4,27,3,17,5
2010,4,27,4,18,4
2010,4,27,5,22,3
2010,4,27,6,19,4
2010,4,27,7,22,6
2010,4,27,8,27,7
2010,4,27,9,31,8
2010,4,27,10,42,10
2010,4,27,11,46,11
2010,4,27,12,50,12
2010,4,27,13,45,12
2010,4,27,14,47,13
2010,4,27,15,30,13
2010,4,27,16,31,13
2010,4,27,17,16,12
2010,4,27,18,14,12
2010,4,27,19,17,11
2010,4,27,20,15,10
2010,4,27,21,14,9
2010,4,27,22,14,9
2010,4,27,23,11,8
2010,4,28,0,24,8
2010,4,28,1,27,7
2010,4,28,2,15,6
2010,4,28,3,13,6
2010,4,28,4,11,6
2010,4,28,5,11,6
2010,4,28,6,13,6
2010,4,28,7,13,7
2010,4,28,8,14,9
2010,4,28,9,15,10
2010,4,28,10,14,11
2010,4,28,11,19,13
2010,4,28,12,14,13
2010,4,28,13,13,14
2010,4,28,14,15,15
2010,4,28,15,11,15
2010,4,28,16,20,15
2010,4,28,17,16,14
2010,4,28,18,14,14
2010,4,28,19,17,13
2010,4,28,20,16,12
2010,4,28,21,15,11
2010,4,28,22,38,11
2010,4,28,23,15,10
2010,4,29,0,18,10
2010,4,29,1,16,7
2010,4,29,2,19,7
2010,4,29,3,18,9
2010,4,29,4,20,9
2010,4,29,5,19,10
2010,4,29,6,17,9
2010,4,29,7,21,11
2010,4,29,8,20,13
2010,4,29,9,19,14
2010,4,29,10,17,15
2010,4,29,11,16,17
2010,4,29,12,15,17
2010,4,29,13,17,19
2010,4,29,14,22,19
2010,4,29,15,19,19
2010,4,29,16,17,19
2010,4,29,17,18,19
2010,4,29,18,27,18
2010,4,29,19,22,17
2010,4,29,20,18,16
2010,4,29,21,19,15
2010,4,29,22,15,14
2010,4,29,23,19,14
2010,4,30,0,27,14
2010,4,30,1,21,13
2010,4,30,2,24,12
2010,4,30,3,32,12
2010,4,30,4,40,12
2010,4,30,5,36,11
2010,4,30,6,20,12
2010,4,30,7,32,14
2010,4,30,8,28,16
2010,4,30,9,21,18
2010,4,30,10,20,19
2010,4,30,11,19,21
2010,4,30,12,19,22
2010,4,30,13,16,23
2010,4,30,14,20,24
2010,4,30,15,15,25
2010,4,30,16,20,25
2010,4,30,17,20,25
2010,4,30,18,23,25
2010,4,30,19,37,22
2010,4,30,20,34,20
2010,4,30,21,39,19
2010,4,30,22,45,19
2010,4,30,23,54,18
2010,5,1,0,62,16
2010,5,1,1,70,13
2010,5,1,2,66,9
2010,5,1,3,70,8
2010,5,1,4,82,8
2010,5,1,5,97,8
2010,5,1,6,86,8
2010,5,1,7,94,13
2010,5,1,8,89,16
2010,5,1,9,90,19
2010,5,1,10,86,22
2010,5,1,11,70,25
2010,5,1,12,79,28
2010,5,1,13,80,31
2010,5,1,14,69,31
2010,5,1,15,52,32
2010,5,1,16,48,32
2010,5,1,17,35,31
2010,5,1,18,31,29
2010,5,1,19,37,27
2010,5,1,20,63,26
2010,5,1,21,61,24
2010,5,1,22,74,22
2010,5,1,23,74,22
2010,5,2,0,75,21
2010,5,2,1,68,20
2010,5,2,2,77,18
2010,5,2,3,93,18
2010,5,2,4,102,17
2010,5,2,5,111,16
2010,5,2,6,127,16
2010,5,2,7,132,17
2010,5,2,8,146,19
2010,5,2,9,151,22
2010,5,2,10,142,25
2010,5,2,11,115,26
2010,5,2,12,59,30
2010,5,2,13,63,32
2010,5,2,14,65,32
2010,5,2,15,57,32
2010,5,2,16,55,32
2010,5,2,17,45,31
2010,5,2,18,39,30
2010,5,2,19,32,25
2010,5,2,20,32,26
2010,5,2,21,31,24
2010,5,2,22,32,22
2010,5,2,23,24,22
2010,5,3,0,36,18
2010,5,3,1,56,14
2010,5,3,2,43,15
2010,5,3,3,69,14
2010,5,3,4,45,13
2010,5,3,5,44,13
2010,5,3,6,64,15
2010,5,3,7,80,16
2010,5,3,8,53,21
2010,5,3,9,102,23
2010,5,3,10,133,22
2010,5,3,11,151,23
2010,5,3,12,149,23
2010,5,3,13,141,23
2010,5,3,14,146,24
2010,5,3,15,150,23
2010,5,3,16,150,23
2010,5,3,17,151,23
2010,5,3,18,142,22
2010,5,3,19,138,23
2010,5,3,20,142,20
2010,5,3,21,142,21
2010,5,3,22,150,19
2010,5,3,23,160,21
2010,5,4,0,118,20
2010,5,4,1,114,18
2010,5,4,2,111,16
2010,5,4,3,113,15
2010,5,4,4,120,15
2010,5,4,5,129,14
2010,5,4,6,133,13
2010,5,4,7,118,16
2010,5,4,8,119,19
2010,5,4,9,118,20
2010,5,4,10,132,21
2010,5,4,11,128,23
2010,5,4,12,135,24
2010,5,4,13,123,25
2010,5,4,14,118,25
2010,5,4,15,104,25
2010,5,4,16,121,24
2010,5,4,17,136,23
2010,5,4,18,172,22
2010,5,4,19,208,19
2010,5,4,20,228,19
2010,5,4,21,201,19
2010,5,4,22,142,19
2010,5,4,23,154,18
2010,5,5,0,165,17
2010,5,5,1,182,17
2010,5,5,2,158,16
2010,5,5,3,181,16
2010,5,5,4,202,16
2010,5,5,5,202,16
2010,5,5,6,198,16
2010,5,5,7,215,16
2010,5,5,8,216,16
2010,5,5,9,261,17
2010,5,5,10,283,18
2010,5,5,11,282,20
2010,5,5,12,260,22
2010,5,5,13,70,24
2010,5,5,14,32,26
2010,5,5,15,13,26
2010,5,5,16,9,25
2010,5,5,17,7,24
2010,5,5,18,11,21
2010,5,5,19,14,18
2010,5,5,20,14,17
2010,5,5,21,14,17
2010,5,5,22,12,16
2010,5,5,23,10,15
2010,5,6,0,16,15
2010,5,6,1,9,15
2010,5,6,2,10,13
2010,5,6,3,10,12
2010,5,6,4,11,12
2010,5,6,5,13,13
2010,5,6,6,12,13
2010,5,6,7,17,15
2010,5,6,8,15,17
2010,5,6,9,19,19
2010,5,6,10,20,21
2010,5,6,11,16,23
2010,5,6,12,20,25
2010,5,6,13,17,26
2010,5,6,14,14,28
2010,5,6,15,18,28
2010,5,6,16,16,28
2010,5,6,17,16,27
2010,5,6,18,18,27
2010,5,6,19,25,26
2010,5,6,20,32,24
2010,5,6,21,35,23
2010,5,6,22,35,22
2010,5,6,23,41,23
2010,5,7,0,48,21
2010,5,7,1,50,20
2010,5,7,2,52,18
2010,5,7,3,57,19
2010,5,7,4,64,17
2010,5,7,5,66,17
2010,5,7,6,73,15
2010,5,7,7,72,17
2010,5,7,8,81,19
2010,5,7,9,85,21
2010,5,7,10,87,23
2010,5,7,11,165,25
2010,5,7,12,219,26
2010,5,7,13,228,27
2010,5,7,14,204,28
2010,5,7,15,173,27
2010,5,7,16,126,28
2010,5,7,17,130,28
2010,5,7,18,115,27
2010,5,7,19,58,23
2010,5,7,20,45,20
2010,5,7,21,30,19
2010,5,7,22,38,19
2010,5,7,23,48,16
2010,5,8,,50,18
2010,5,8,,71,14
2010,5,8,,49,14
2010,5,8,,67,13
2010,5,8,,59,15
2010,5,8,,78,13
2010,5,8,,140,12
2010,5,8,,159,16
2010,5,8,,191,18
2010,5,8,,201,20
2010,5,8,,203,22
2010,5,8,,202,24
2010,5,8,,163,24
2010,5,8,,135,25
2010,5,8,,119,25
2010,5,8,,107,25
2010,5,8,,110,24
2010,5,8,,114,23
2010,5,8,,132,23
2010,5,8,,150,22
2010,5,8,,154,21
2010,5,8,,148,20
2010,5,8,,144,19
2010,5,8,,133,19
2010,5,9,0,139,15
2010,5,9,1,129,15
2010,5,9,2,122,14
2010,5,9,3,120,15
2010,5,9,4,129,16
2010,5,9,5,294,16
2010,5,9,6,100,15
2010,5,9,7,55,15
2010,5,9,8,32,15
2010,5,9,9,19,16
2010,5,9,10,18,17
2010,5,9,11,14,19
2010,5,9,12,20,20
2010,5,9,13,27,21
2010,5,9,14,31,22
2010,5,9,15,39,20
2010,5,9,16,28,21
2010,5,9,17,56,21
2010,5,9,18,53,20
2010,5,9,19,59,19
2010,5,9,20,82,18
2010,5,9,21,108,16
2010,5,9,22,117,15
2010,5,9,23,126,14
2010,5,10,0,132,14
2010,5,10,1,125,13
2010,5,10,2,96,12
2010,5,10,3,40,11
2010,5,10,4,46,10
2010,5,10,5,50,8
2010,5,10,6,58,8
2010,5,10,7,55,12
2010,5,10,8,50,15
2010,5,10,9,55,19
2010,5,10,10,45,22
2010,5,10,11,43,23
2010,5,10,12,63,23
2010,5,10,13,62,23
2010,5,10,14,58,22
2010,5,10,15,28,23
2010,5,10,16,32,21
2010,5,10,17,21,21
2010,5,10,18,15,20
2010,5,10,19,15,18
2010,5,10,20,8,17
2010,5,10,21,20,17
2010,5,10,22,11,16
2010,5,10,23,11,16
2010,5,11,0,10,15
2010,5,11,1,8,14
